Feature,Importance
CustomerID_C11797,0
CustomerID_C11796,0
CustomerID_C11795,0
CustomerID_C11794,0
CustomerID_C11793,0
CustomerID_C11792,0
CustomerID_C11807,0
CustomerID_C11809,0
CustomerID_C11756,0
CustomerID_C11818,0
CustomerID_C11824,0
CustomerID_C11823,0
CustomerID_C11822,0
CustomerID_C11821,0
CustomerID_C11820,0
CustomerID_C1182,0
CustomerID_C11819,0
CustomerID_C11817,0
CustomerID_C1181,0
CustomerID_C11816,0
CustomerID_C11815,0
CustomerID_C11814,0
CustomerID_C11813,0
CustomerID_C11812,0
CustomerID_C11811,0
CustomerID_C11810,0
CustomerID_C11791,0
CustomerID_C11790,0
CustomerID_C1179,0
CustomerID_C11764,0
CustomerID_C11770,0
CustomerID_C1177,0
CustomerID_C11769,0
CustomerID_C11768,0
CustomerID_C11767,0
CustomerID_C11766,0
CustomerID_C11765,0
CustomerID_C11763,0
CustomerID_C11789,0
CustomerID_C11762,0
CustomerID_C11761,0
CustomerID_C11760,0
CustomerID_C1176,0
CustomerID_C11759,0
CustomerID_C11758,0
CustomerID_C11757,0
CustomerID_C11771,0
CustomerID_C11772,0
CustomerID_C11773,0
CustomerID_C11774,0
CustomerID_C11788,0
CustomerID_C11787,0
CustomerID_C11786,0
CustomerID_C11785,0
CustomerID_C11784,0
CustomerID_C11783,0
CustomerID_C11782,0
CustomerID_C11781,0
CustomerID_C11780,0
CustomerID_C1178,0
CustomerID_C11779,0
CustomerID_C11778,0
CustomerID_C11777,0
CustomerID_C11776,0
CustomerID_C11775,0
CustomerID_C12546,0
CustomerID_C12547,0
CustomerID_C12548,0
CustomerID_C13312,0
CustomerID_C13319,0
CustomerID_C13318,0
CustomerID_C13317,0
CustomerID_C13316,0
CustomerID_C13315,0
CustomerID_C13314,0
CustomerID_C13313,0
CustomerID_C13311,0
CustomerID_C13320,0
CustomerID_C13310,0
CustomerID_C1331,0
CustomerID_C13309,0
CustomerID_C13308,0
CustomerID_C13307,0
CustomerID_C13306,0
CustomerID_C13305,0
CustomerID_C1332,0
CustomerID_C13321,0
CustomerID_C13303,0
CustomerID_C13330,0
CustomerID_C13337,0
CustomerID_C13336,0
CustomerID_C13335,0
CustomerID_C13334,0
CustomerID_C13333,0
CustomerID_C13332,0
CustomerID_C13331,0
CustomerID_C1333,0
CustomerID_C13322,0
CustomerID_C13329,0
CustomerID_C13328,0
CustomerID_C13327,0
CustomerID_C13326,0
CustomerID_C13325,0
CustomerID_C13324,0
CustomerID_C13323,0
CustomerID_C13304,0
CustomerID_C13302,0
CustomerID_C13410,0
CustomerID_C13276,0
CustomerID_C13282,0
CustomerID_C13281,0
CustomerID_C13280,0
CustomerID_C1328,0
CustomerID_C13279,0
CustomerID_C13278,0
CustomerID_C13277,0
CustomerID_C13275,0
CustomerID_C13284,0
CustomerID_C13274,0
CustomerID_C13273,0
CustomerID_C13272,0
CustomerID_C13271,0
CustomerID_C13270,0
CustomerID_C1327,0
CustomerID_C13269,0
CustomerID_C13283,0
CustomerID_C13285,0
CustomerID_C13301,0
CustomerID_C13294,0
CustomerID_C13300,0
CustomerID_C1330,0
CustomerID_C13299,0
CustomerID_C13298,0
CustomerID_C13297,0
CustomerID_C13296,0
CustomerID_C13295,0
CustomerID_C13293,0
CustomerID_C13286,0
CustomerID_C13292,0
CustomerID_C13291,0
CustomerID_C13290,0
CustomerID_C1329,0
CustomerID_C13289,0
CustomerID_C13288,0
CustomerID_C13287,0
CustomerID_C13338,0
CustomerID_C13339,0
CustomerID_C1334,0
CustomerID_C13384,0
CustomerID_C13390,0
CustomerID_C1339,0
CustomerID_C13389,0
CustomerID_C13388,0
CustomerID_C13387,0
CustomerID_C13386,0
CustomerID_C13385,0
CustomerID_C13383,0
CustomerID_C13392,0
CustomerID_C13382,0
CustomerID_C13381,0
CustomerID_C13380,0
CustomerID_C1338,0
CustomerID_C13379,0
CustomerID_C13378,0
CustomerID_C13377,0
CustomerID_C13391,0
CustomerID_C13393,0
CustomerID_C13340,0
CustomerID_C13402,0
CustomerID_C13409,0
CustomerID_C13408,0
CustomerID_C13407,0
CustomerID_C13406,0
CustomerID_C13405,0
CustomerID_C13404,0
CustomerID_C13403,0
CustomerID_C13401,0
CustomerID_C13394,0
CustomerID_C13400,0
CustomerID_C1340,0
CustomerID_C13399,0
CustomerID_C13398,0
CustomerID_C13397,0
CustomerID_C13396,0
CustomerID_C13395,0
CustomerID_C13376,0
CustomerID_C13375,0
CustomerID_C13374,0
CustomerID_C13349,0
CustomerID_C13355,0
CustomerID_C13354,0
CustomerID_C13353,0
CustomerID_C13352,0
CustomerID_C13351,0
CustomerID_C13350,0
CustomerID_C1335,0
CustomerID_C13348,0
CustomerID_C13373,0
CustomerID_C13347,0
CustomerID_C13346,0
CustomerID_C13345,0
CustomerID_C13344,0
CustomerID_C13343,0
CustomerID_C13342,0
CustomerID_C13341,0
CustomerID_C13356,0
CustomerID_C13357,0
CustomerID_C13358,0
CustomerID_C13359,0
CustomerID_C13372,0
CustomerID_C13371,0
CustomerID_C13370,0
CustomerID_C1337,0
CustomerID_C13369,0
CustomerID_C13368,0
CustomerID_C13367,0
CustomerID_C13366,0
CustomerID_C13365,0
CustomerID_C13364,0
CustomerID_C13363,0
CustomerID_C13362,0
CustomerID_C13361,0
CustomerID_C13360,0
CustomerID_C1336,0
CustomerID_C13268,0
CustomerID_C13267,0
CustomerID_C13266,0
CustomerID_C13168,0
CustomerID_C13174,0
CustomerID_C13173,0
CustomerID_C13172,0
CustomerID_C13171,0
CustomerID_C13170,0
CustomerID_C1317,0
CustomerID_C13169,0
CustomerID_C13167,0
CustomerID_C13176,0
CustomerID_C13166,0
CustomerID_C13165,0
CustomerID_C13164,0
CustomerID_C13163,0
CustomerID_C13162,0
CustomerID_C13161,0
CustomerID_C13160,0
CustomerID_C13175,0
CustomerID_C13177,0
CustomerID_C13194,0
CustomerID_C13186,0
CustomerID_C13192,0
CustomerID_C13191,0
CustomerID_C13190,0
CustomerID_C1319,0
CustomerID_C13189,0
CustomerID_C13188,0
CustomerID_C13187,0
CustomerID_C13185,0
CustomerID_C13178,0
CustomerID_C13184,0
CustomerID_C13183,0
CustomerID_C13182,0
CustomerID_C13181,0
CustomerID_C13180,0
CustomerID_C1318,0
CustomerID_C13179,0
CustomerID_C1316,0
CustomerID_C13159,0
CustomerID_C13158,0
CustomerID_C13132,0
CustomerID_C13139,0
CustomerID_C13138,0
CustomerID_C13137,0
CustomerID_C13136,0
CustomerID_C13135,0
CustomerID_C13134,0
CustomerID_C13133,0
CustomerID_C13131,0
CustomerID_C13157,0
CustomerID_C13130,0
CustomerID_C1313,0
CustomerID_C13129,0
CustomerID_C13128,0
CustomerID_C13127,0
CustomerID_C13126,0
CustomerID_C13125,0
CustomerID_C1314,0
CustomerID_C13140,0
CustomerID_C13141,0
CustomerID_C13142,0
CustomerID_C13156,0
CustomerID_C13155,0
CustomerID_C13154,0
CustomerID_C13153,0
CustomerID_C13152,0
CustomerID_C13151,0
CustomerID_C13150,0
CustomerID_C1315,0
CustomerID_C13149,0
CustomerID_C13148,0
CustomerID_C13147,0
CustomerID_C13146,0
CustomerID_C13145,0
CustomerID_C13144,0
CustomerID_C13143,0
CustomerID_C13193,0
CustomerID_C13195,0
CustomerID_C13265,0
CustomerID_C1324,0
CustomerID_C13246,0
CustomerID_C13245,0
CustomerID_C13244,0
CustomerID_C13243,0
CustomerID_C13242,0
CustomerID_C13241,0
CustomerID_C13240,0
CustomerID_C13239,0
CustomerID_C13248,0
CustomerID_C13238,0
CustomerID_C13237,0
CustomerID_C13236,0
CustomerID_C13235,0
CustomerID_C13234,0
CustomerID_C13233,0
CustomerID_C13232,0
CustomerID_C13247,0
CustomerID_C13249,0
CustomerID_C13196,0
CustomerID_C13258,0
CustomerID_C13264,0
CustomerID_C13263,0
CustomerID_C13262,0
CustomerID_C13261,0
CustomerID_C13260,0
CustomerID_C1326,0
CustomerID_C13259,0
CustomerID_C13257,0
CustomerID_C1325,0
CustomerID_C13256,0
CustomerID_C13255,0
CustomerID_C13254,0
CustomerID_C13253,0
CustomerID_C13252,0
CustomerID_C13251,0
CustomerID_C13250,0
CustomerID_C13231,0
CustomerID_C13230,0
CustomerID_C1323,0
CustomerID_C13204,0
CustomerID_C13210,0
CustomerID_C1321,0
CustomerID_C13209,0
CustomerID_C13208,0
CustomerID_C13207,0
CustomerID_C13206,0
CustomerID_C13205,0
CustomerID_C13203,0
CustomerID_C13229,0
CustomerID_C13202,0
CustomerID_C13201,0
CustomerID_C13200,0
CustomerID_C1320,0
CustomerID_C13199,0
CustomerID_C13198,0
CustomerID_C13197,0
CustomerID_C13211,0
CustomerID_C13212,0
CustomerID_C13213,0
CustomerID_C13214,0
CustomerID_C13228,0
CustomerID_C13227,0
CustomerID_C13226,0
CustomerID_C13225,0
CustomerID_C13224,0
CustomerID_C13223,0
CustomerID_C13222,0
CustomerID_C13221,0
CustomerID_C13220,0
CustomerID_C1322,0
CustomerID_C13219,0
CustomerID_C13218,0
CustomerID_C13217,0
CustomerID_C13216,0
CustomerID_C13215,0
CustomerID_C1341,0
CustomerID_C13411,0
CustomerID_C12549,0
CustomerID_C13600,0
CustomerID_C13607,0
CustomerID_C13606,0
CustomerID_C13605,0
CustomerID_C13604,0
CustomerID_C13603,0
CustomerID_C13602,0
CustomerID_C13601,0
CustomerID_C1360,0
CustomerID_C13609,0
CustomerID_C13599,0
CustomerID_C13598,0
CustomerID_C13597,0
CustomerID_C13596,0
CustomerID_C13595,0
CustomerID_C13594,0
CustomerID_C13593,0
CustomerID_C13608,0
CustomerID_C1361,0
CustomerID_C13591,0
CustomerID_C13619,0
CustomerID_C13625,0
CustomerID_C13624,0
CustomerID_C13623,0
CustomerID_C13622,0
CustomerID_C13621,0
CustomerID_C13620,0
CustomerID_C1362,0
CustomerID_C13618,0
CustomerID_C13610,0
CustomerID_C13617,0
CustomerID_C13616,0
CustomerID_C13615,0
CustomerID_C13614,0
CustomerID_C13613,0
CustomerID_C13612,0
CustomerID_C13611,0
CustomerID_C13592,0
CustomerID_C13590,0
CustomerID_C13412,0
CustomerID_C13564,0
CustomerID_C13570,0
CustomerID_C1357,0
CustomerID_C13569,0
CustomerID_C13568,0
CustomerID_C13567,0
CustomerID_C13566,0
CustomerID_C13565,0
CustomerID_C13563,0
CustomerID_C13572,0
CustomerID_C13562,0
CustomerID_C13561,0
CustomerID_C13560,0
CustomerID_C1356,0
CustomerID_C13559,0
CustomerID_C13558,0
CustomerID_C13557,0
CustomerID_C13571,0
CustomerID_C13573,0
CustomerID_C1359,0
CustomerID_C13582,0
CustomerID_C13589,0
CustomerID_C13588,0
CustomerID_C13587,0
CustomerID_C13586,0
CustomerID_C13585,0
CustomerID_C13584,0
CustomerID_C13583,0
CustomerID_C13581,0
CustomerID_C13574,0
CustomerID_C13580,0
CustomerID_C1358,0
CustomerID_C13579,0
CustomerID_C13578,0
CustomerID_C13577,0
CustomerID_C13576,0
CustomerID_C13575,0
CustomerID_C13626,0
CustomerID_C13627,0
CustomerID_C13628,0
CustomerID_C13672,0
CustomerID_C13679,0
CustomerID_C13678,0
CustomerID_C13677,0
CustomerID_C13676,0
CustomerID_C13675,0
CustomerID_C13674,0
CustomerID_C13673,0
CustomerID_C13671,0
CustomerID_C13680,0
CustomerID_C13670,0
CustomerID_C1367,0
CustomerID_C13669,0
CustomerID_C13668,0
CustomerID_C13667,0
CustomerID_C13666,0
CustomerID_C13665,0
CustomerID_C1368,0
CustomerID_C13681,0
CustomerID_C13629,0
CustomerID_C13690,0
CustomerID_C13697,0
CustomerID_C13696,0
CustomerID_C13695,0
CustomerID_C13694,0
CustomerID_C13693,0
CustomerID_C13692,0
CustomerID_C13691,0
CustomerID_C1369,0
CustomerID_C13682,0
CustomerID_C13689,0
CustomerID_C13688,0
CustomerID_C13687,0
CustomerID_C13686,0
CustomerID_C13685,0
CustomerID_C13684,0
CustomerID_C13683,0
CustomerID_C13664,0
CustomerID_C13663,0
CustomerID_C13662,0
CustomerID_C13637,0
CustomerID_C13643,0
CustomerID_C13642,0
CustomerID_C13641,0
CustomerID_C13640,0
CustomerID_C1364,0
CustomerID_C13639,0
CustomerID_C13638,0
CustomerID_C13636,0
CustomerID_C13661,0
CustomerID_C13635,0
CustomerID_C13634,0
CustomerID_C13633,0
CustomerID_C13632,0
CustomerID_C13631,0
CustomerID_C13630,0
CustomerID_C1363,0
CustomerID_C13644,0
CustomerID_C13645,0
CustomerID_C13646,0
CustomerID_C13647,0
CustomerID_C13660,0
CustomerID_C1366,0
CustomerID_C13659,0
CustomerID_C13658,0
CustomerID_C13657,0
CustomerID_C13656,0
CustomerID_C13655,0
CustomerID_C13654,0
CustomerID_C13653,0
CustomerID_C13652,0
CustomerID_C13651,0
CustomerID_C13650,0
CustomerID_C1365,0
CustomerID_C13649,0
CustomerID_C13648,0
CustomerID_C13556,0
CustomerID_C13555,0
CustomerID_C13554,0
CustomerID_C13456,0
CustomerID_C13462,0
CustomerID_C13461,0
CustomerID_C13460,0
CustomerID_C1346,0
CustomerID_C13459,0
CustomerID_C13458,0
CustomerID_C13457,0
CustomerID_C13455,0
CustomerID_C13464,0
CustomerID_C13454,0
CustomerID_C13453,0
CustomerID_C13452,0
CustomerID_C13451,0
CustomerID_C13450,0
CustomerID_C1345,0
CustomerID_C13449,0
CustomerID_C13463,0
CustomerID_C13465,0
CustomerID_C13482,0
CustomerID_C13474,0
CustomerID_C13480,0
CustomerID_C1348,0
CustomerID_C13479,0
CustomerID_C13478,0
CustomerID_C13477,0
CustomerID_C13476,0
CustomerID_C13475,0
CustomerID_C13473,0
CustomerID_C13466,0
CustomerID_C13472,0
CustomerID_C13471,0
CustomerID_C13470,0
CustomerID_C1347,0
CustomerID_C13469,0
CustomerID_C13468,0
CustomerID_C13467,0
CustomerID_C13448,0
CustomerID_C13447,0
CustomerID_C13446,0
CustomerID_C13420,0
CustomerID_C13427,0
CustomerID_C13426,0
CustomerID_C13425,0
CustomerID_C13424,0
CustomerID_C13423,0
CustomerID_C13422,0
CustomerID_C13421,0
CustomerID_C1342,0
CustomerID_C13445,0
CustomerID_C13419,0
CustomerID_C13418,0
CustomerID_C13417,0
CustomerID_C13416,0
CustomerID_C13415,0
CustomerID_C13414,0
CustomerID_C13413,0
CustomerID_C13428,0
CustomerID_C13429,0
CustomerID_C1343,0
CustomerID_C13430,0
CustomerID_C13444,0
CustomerID_C13443,0
CustomerID_C13442,0
CustomerID_C13441,0
CustomerID_C13440,0
CustomerID_C1344,0
CustomerID_C13439,0
CustomerID_C13438,0
CustomerID_C13437,0
CustomerID_C13436,0
CustomerID_C13435,0
CustomerID_C13434,0
CustomerID_C13433,0
CustomerID_C13432,0
CustomerID_C13431,0
CustomerID_C13481,0
CustomerID_C13483,0
CustomerID_C13553,0
CustomerID_C13528,0
CustomerID_C13534,0
CustomerID_C13533,0
CustomerID_C13532,0
CustomerID_C13531,0
CustomerID_C13530,0
CustomerID_C1353,0
CustomerID_C13529,0
CustomerID_C13527,0
CustomerID_C13536,0
CustomerID_C13526,0
CustomerID_C13525,0
CustomerID_C13524,0
CustomerID_C13523,0
CustomerID_C13522,0
CustomerID_C13521,0
CustomerID_C13520,0
CustomerID_C13535,0
CustomerID_C13537,0
CustomerID_C13484,0
CustomerID_C13546,0
CustomerID_C13552,0
CustomerID_C13551,0
CustomerID_C13550,0
CustomerID_C1355,0
CustomerID_C13549,0
CustomerID_C13548,0
CustomerID_C13547,0
CustomerID_C13545,0
CustomerID_C13538,0
CustomerID_C13544,0
CustomerID_C13543,0
CustomerID_C13542,0
CustomerID_C13541,0
CustomerID_C13540,0
CustomerID_C1354,0
CustomerID_C13539,0
CustomerID_C1352,0
CustomerID_C13519,0
CustomerID_C13518,0
CustomerID_C13492,0
CustomerID_C13499,0
CustomerID_C13498,0
CustomerID_C13497,0
CustomerID_C13496,0
CustomerID_C13495,0
CustomerID_C13494,0
CustomerID_C13493,0
CustomerID_C13491,0
CustomerID_C13517,0
CustomerID_C13490,0
CustomerID_C1349,0
CustomerID_C13489,0
CustomerID_C13488,0
CustomerID_C13487,0
CustomerID_C13486,0
CustomerID_C13485,0
CustomerID_C1350,0
CustomerID_C13500,0
CustomerID_C13501,0
CustomerID_C13502,0
CustomerID_C13516,0
CustomerID_C13515,0
CustomerID_C13514,0
CustomerID_C13513,0
CustomerID_C13512,0
CustomerID_C13511,0
CustomerID_C13510,0
CustomerID_C1351,0
CustomerID_C13509,0
CustomerID_C13508,0
CustomerID_C13507,0
CustomerID_C13506,0
CustomerID_C13505,0
CustomerID_C13504,0
CustomerID_C13503,0
CustomerID_C13124,0
CustomerID_C13123,0
CustomerID_C13122,0
CustomerID_C12737,0
CustomerID_C12743,0
CustomerID_C12742,0
CustomerID_C12741,0
CustomerID_C12740,0
CustomerID_C1274,0
CustomerID_C12739,0
CustomerID_C12738,0
CustomerID_C12736,0
CustomerID_C12745,0
CustomerID_C12735,0
CustomerID_C12734,0
CustomerID_C12733,0
CustomerID_C12732,0
CustomerID_C12731,0
CustomerID_C12730,0
CustomerID_C1273,0
CustomerID_C12744,0
CustomerID_C12746,0
CustomerID_C12728,0
CustomerID_C12755,0
CustomerID_C12761,0
CustomerID_C12760,0
CustomerID_C1276,0
CustomerID_C12759,0
CustomerID_C12758,0
CustomerID_C12757,0
CustomerID_C12756,0
CustomerID_C12754,0
CustomerID_C12747,0
CustomerID_C12753,0
CustomerID_C12752,0
CustomerID_C12751,0
CustomerID_C12750,0
CustomerID_C1275,0
CustomerID_C12749,0
CustomerID_C12748,0
CustomerID_C12729,0
CustomerID_C12727,0
CustomerID_C13121,0
CustomerID_C12700,0
CustomerID_C12707,0
CustomerID_C12706,0
CustomerID_C12705,0
CustomerID_C12704,0
CustomerID_C12703,0
CustomerID_C12702,0
CustomerID_C12701,0
CustomerID_C1270,0
CustomerID_C12709,0
CustomerID_C12699,0
CustomerID_C12698,0
CustomerID_C12697,0
CustomerID_C12696,0
CustomerID_C12695,0
CustomerID_C12694,0
CustomerID_C12693,0
CustomerID_C12708,0
CustomerID_C1271,0
CustomerID_C12726,0
CustomerID_C12719,0
CustomerID_C12725,0
CustomerID_C12724,0
CustomerID_C12723,0
CustomerID_C12722,0
CustomerID_C12721,0
CustomerID_C12720,0
CustomerID_C1272,0
CustomerID_C12718,0
CustomerID_C12710,0
CustomerID_C12717,0
CustomerID_C12716,0
CustomerID_C12715,0
CustomerID_C12714,0
CustomerID_C12713,0
CustomerID_C12712,0
CustomerID_C12711,0
CustomerID_C12762,0
CustomerID_C12763,0
CustomerID_C12764,0
CustomerID_C12809,0
CustomerID_C12815,0
CustomerID_C12814,0
CustomerID_C12813,0
CustomerID_C12812,0
CustomerID_C12811,0
CustomerID_C12810,0
CustomerID_C1281,0
CustomerID_C12808,0
CustomerID_C12817,0
CustomerID_C12807,0
CustomerID_C12806,0
CustomerID_C12805,0
CustomerID_C12804,0
CustomerID_C12803,0
CustomerID_C12802,0
CustomerID_C12801,0
CustomerID_C12816,0
CustomerID_C12818,0
CustomerID_C12765,0
CustomerID_C12827,0
CustomerID_C12833,0
CustomerID_C12832,0
CustomerID_C12831,0
CustomerID_C12830,0
CustomerID_C1283,0
CustomerID_C12829,0
CustomerID_C12828,0
CustomerID_C12826,0
CustomerID_C12819,0
CustomerID_C12825,0
CustomerID_C12824,0
CustomerID_C12823,0
CustomerID_C12822,0
CustomerID_C12821,0
CustomerID_C12820,0
CustomerID_C1282,0
CustomerID_C12800,0
CustomerID_C1280,0
CustomerID_C12799,0
CustomerID_C12773,0
CustomerID_C1278,0
CustomerID_C12779,0
CustomerID_C12778,0
CustomerID_C12777,0
CustomerID_C12776,0
CustomerID_C12775,0
CustomerID_C12774,0
CustomerID_C12772,0
CustomerID_C12798,0
CustomerID_C12771,0
CustomerID_C12770,0
CustomerID_C1277,0
CustomerID_C12769,0
CustomerID_C12768,0
CustomerID_C12767,0
CustomerID_C12766,0
CustomerID_C12780,0
CustomerID_C12781,0
CustomerID_C12782,0
CustomerID_C12783,0
CustomerID_C12797,0
CustomerID_C12796,0
CustomerID_C12795,0
CustomerID_C12794,0
CustomerID_C12793,0
CustomerID_C12792,0
CustomerID_C12791,0
CustomerID_C12790,0
CustomerID_C1279,0
CustomerID_C12789,0
CustomerID_C12788,0
CustomerID_C12787,0
CustomerID_C12786,0
CustomerID_C12785,0
CustomerID_C12784,0
CustomerID_C12692,0
CustomerID_C12691,0
CustomerID_C12690,0
CustomerID_C12592,0
CustomerID_C12599,0
CustomerID_C12598,0
CustomerID_C12597,0
CustomerID_C12596,0
CustomerID_C12595,0
CustomerID_C12594,0
CustomerID_C12593,0
CustomerID_C12591,0
CustomerID_C12600,0
CustomerID_C12590,0
CustomerID_C1259,0
CustomerID_C12589,0
CustomerID_C12588,0
CustomerID_C12587,0
CustomerID_C12586,0
CustomerID_C12585,0
CustomerID_C1260,0
CustomerID_C12601,0
CustomerID_C12619,0
CustomerID_C12610,0
CustomerID_C12617,0
CustomerID_C12616,0
CustomerID_C12615,0
CustomerID_C12614,0
CustomerID_C12613,0
CustomerID_C12612,0
CustomerID_C12611,0
CustomerID_C1261,0
CustomerID_C12602,0
CustomerID_C12609,0
CustomerID_C12608,0
CustomerID_C12607,0
CustomerID_C12606,0
CustomerID_C12605,0
CustomerID_C12604,0
CustomerID_C12603,0
CustomerID_C12584,0
CustomerID_C12583,0
CustomerID_C12582,0
CustomerID_C12557,0
CustomerID_C12563,0
CustomerID_C12562,0
CustomerID_C12561,0
CustomerID_C12560,0
CustomerID_C1256,0
CustomerID_C12559,0
CustomerID_C12558,0
CustomerID_C12556,0
CustomerID_C12581,0
CustomerID_C12555,0
CustomerID_C12554,0
CustomerID_C12553,0
CustomerID_C12552,0
CustomerID_C12551,0
CustomerID_C12550,0
CustomerID_C1255,0
CustomerID_C12564,0
CustomerID_C12565,0
CustomerID_C12566,0
CustomerID_C12567,0
CustomerID_C12580,0
CustomerID_C1258,0
CustomerID_C12579,0
CustomerID_C12578,0
CustomerID_C12577,0
CustomerID_C12576,0
CustomerID_C12575,0
CustomerID_C12574,0
CustomerID_C12573,0
CustomerID_C12572,0
CustomerID_C12571,0
CustomerID_C12570,0
CustomerID_C1257,0
CustomerID_C12569,0
CustomerID_C12568,0
CustomerID_C12618,0
CustomerID_C1262,0
CustomerID_C1269,0
CustomerID_C12664,0
CustomerID_C12670,0
CustomerID_C1267,0
CustomerID_C12669,0
CustomerID_C12668,0
CustomerID_C12667,0
CustomerID_C12666,0
CustomerID_C12665,0
CustomerID_C12663,0
CustomerID_C12672,0
CustomerID_C12662,0
CustomerID_C12661,0
CustomerID_C12660,0
CustomerID_C1266,0
CustomerID_C12659,0
CustomerID_C12658,0
CustomerID_C12657,0
CustomerID_C12671,0
CustomerID_C12673,0
CustomerID_C12620,0
CustomerID_C12682,0
CustomerID_C12689,0
CustomerID_C12688,0
CustomerID_C12687,0
CustomerID_C12686,0
CustomerID_C12685,0
CustomerID_C12684,0
CustomerID_C12683,0
CustomerID_C12681,0
CustomerID_C12674,0
CustomerID_C12680,0
CustomerID_C1268,0
CustomerID_C12679,0
CustomerID_C12678,0
CustomerID_C12677,0
CustomerID_C12676,0
CustomerID_C12675,0
CustomerID_C12656,0
CustomerID_C12655,0
CustomerID_C12654,0
CustomerID_C12629,0
CustomerID_C12635,0
CustomerID_C12634,0
CustomerID_C12633,0
CustomerID_C12632,0
CustomerID_C12631,0
CustomerID_C12630,0
CustomerID_C1263,0
CustomerID_C12628,0
CustomerID_C12653,0
CustomerID_C12627,0
CustomerID_C12626,0
CustomerID_C12625,0
CustomerID_C12624,0
CustomerID_C12623,0
CustomerID_C12622,0
CustomerID_C12621,0
CustomerID_C12636,0
CustomerID_C12637,0
CustomerID_C12638,0
CustomerID_C12639,0
CustomerID_C12652,0
CustomerID_C12651,0
CustomerID_C12650,0
CustomerID_C1265,0
CustomerID_C12649,0
CustomerID_C12648,0
CustomerID_C12647,0
CustomerID_C12646,0
CustomerID_C12645,0
CustomerID_C12644,0
CustomerID_C12643,0
CustomerID_C12642,0
CustomerID_C12641,0
CustomerID_C12640,0
CustomerID_C1264,0
CustomerID_C12834,0
CustomerID_C12835,0
CustomerID_C12836,0
CustomerID_C13024,0
CustomerID_C13030,0
CustomerID_C1303,0
CustomerID_C13029,0
CustomerID_C13028,0
CustomerID_C13027,0
CustomerID_C13026,0
CustomerID_C13025,0
CustomerID_C13023,0
CustomerID_C13032,0
CustomerID_C13022,0
CustomerID_C13021,0
CustomerID_C13020,0
CustomerID_C1302,0
CustomerID_C13019,0
CustomerID_C13018,0
CustomerID_C13017,0
CustomerID_C13031,0
CustomerID_C13033,0
CustomerID_C13050,0
CustomerID_C13042,0
CustomerID_C13049,0
CustomerID_C13048,0
CustomerID_C13047,0
CustomerID_C13046,0
CustomerID_C13045,0
CustomerID_C13044,0
CustomerID_C13043,0
CustomerID_C13041,0
CustomerID_C13034,0
CustomerID_C13040,0
CustomerID_C1304,0
CustomerID_C13039,0
CustomerID_C13038,0
CustomerID_C13037,0
CustomerID_C13036,0
CustomerID_C13035,0
CustomerID_C13016,0
CustomerID_C13015,0
CustomerID_C13014,0
CustomerID_C12989,0
CustomerID_C12995,0
CustomerID_C12994,0
CustomerID_C12993,0
CustomerID_C12992,0
CustomerID_C12991,0
CustomerID_C12990,0
CustomerID_C1299,0
CustomerID_C12988,0
CustomerID_C13013,0
CustomerID_C12987,0
CustomerID_C12986,0
CustomerID_C12985,0
CustomerID_C12984,0
CustomerID_C12983,0
CustomerID_C12982,0
CustomerID_C12981,0
CustomerID_C12996,0
CustomerID_C12997,0
CustomerID_C12998,0
CustomerID_C12999,0
CustomerID_C13012,0
CustomerID_C13011,0
CustomerID_C13010,0
CustomerID_C1301,0
CustomerID_C13009,0
CustomerID_C13008,0
CustomerID_C13007,0
CustomerID_C13006,0
CustomerID_C13005,0
CustomerID_C13004,0
CustomerID_C13003,0
CustomerID_C13002,0
CustomerID_C13001,0
CustomerID_C13000,0
CustomerID_C1300,0
CustomerID_C1305,0
CustomerID_C13051,0
CustomerID_C1298,0
CustomerID_C13096,0
CustomerID_C13102,0
CustomerID_C13101,0
CustomerID_C13100,0
CustomerID_C1310,0
CustomerID_C13099,0
CustomerID_C13098,0
CustomerID_C13097,0
CustomerID_C13095,0
CustomerID_C13104,0
CustomerID_C13094,0
CustomerID_C13093,0
CustomerID_C13092,0
CustomerID_C13091,0
CustomerID_C13090,0
CustomerID_C1309,0
CustomerID_C13089,0
CustomerID_C13103,0
CustomerID_C13105,0
CustomerID_C13052,0
CustomerID_C13114,0
CustomerID_C13120,0
CustomerID_C1312,0
CustomerID_C13119,0
CustomerID_C13118,0
CustomerID_C13117,0
CustomerID_C13116,0
CustomerID_C13115,0
CustomerID_C13113,0
CustomerID_C13106,0
CustomerID_C13112,0
CustomerID_C13111,0
CustomerID_C13110,0
CustomerID_C1311,0
CustomerID_C13109,0
CustomerID_C13108,0
CustomerID_C13107,0
CustomerID_C13088,0
CustomerID_C13087,0
CustomerID_C13086,0
CustomerID_C13060,0
CustomerID_C13067,0
CustomerID_C13066,0
CustomerID_C13065,0
CustomerID_C13064,0
CustomerID_C13063,0
CustomerID_C13062,0
CustomerID_C13061,0
CustomerID_C1306,0
CustomerID_C13085,0
CustomerID_C13059,0
CustomerID_C13058,0
CustomerID_C13057,0
CustomerID_C13056,0
CustomerID_C13055,0
CustomerID_C13054,0
CustomerID_C13053,0
CustomerID_C13068,0
CustomerID_C13069,0
CustomerID_C1307,0
CustomerID_C13070,0
CustomerID_C13084,0
CustomerID_C13083,0
CustomerID_C13082,0
CustomerID_C13081,0
CustomerID_C13080,0
CustomerID_C1308,0
CustomerID_C13079,0
